stage1_order,branch,group,n3,n32,n32_lane,quartic_lane,source_chunk_role,source_chunk,source_block_k,source_branch_pos,source_after_top_split_pos,low_input_pos,high_input_pos,top_zeta_mont,top_zeta_normal,top_split_formula,twist_table,twist_index,twist_mont,twist_normal,operation,ld4_load_chunk_low,ld4_load_chunk_high,ld4_vector_lane,ld4_staging_expr,ld4_staging_coeff_offset,ld4_staging_byte_offset,dft3_ld4_load_row,dft3_ld4_output_register,ld3_staging_expr,ld3_staging_coeff_offset,ld3_staging_byte_offset,dft3_ld3_load_group,dft3_ld3_output_register,notes
312,0,3,0,30,6,0,A,3,30,120,120,120,504,-1033,2735,low_plus_zeta_high,twist_branch0,30,729,630,top_split_then_twist_then_store_dft3_input,a[96..127],a[480..511],6,tmp_ld4[branch0][group3][n30][n32_lane6][q0],312,624,ld4_tmp_ld4_branch0_group3_n30,x0_q0_vlane6,tmp_ld3[branch0][q0][group3][n32_lane6][n30],90,180,ld3_tmp_ld3_branch0_q0_group3,x0_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
313,0,3,0,30,6,1,A,3,30,121,121,121,505,-1033,2735,low_plus_zeta_high,twist_branch0,30,729,630,top_split_then_twist_then_store_dft3_input,a[96..127],a[480..511],6,tmp_ld4[branch0][group3][n30][n32_lane6][q1],313,626,ld4_tmp_ld4_branch0_group3_n30,x0_q1_vlane6,tmp_ld3[branch0][q1][group3][n32_lane6][n30],186,372,ld3_tmp_ld3_branch0_q1_group3,x0_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
314,0,3,0,30,6,2,A,3,30,122,122,122,506,-1033,2735,low_plus_zeta_high,twist_branch0,30,729,630,top_split_then_twist_then_store_dft3_input,a[96..127],a[480..511],6,tmp_ld4[branch0][group3][n30][n32_lane6][q2],314,628,ld4_tmp_ld4_branch0_group3_n30,x0_q2_vlane6,tmp_ld3[branch0][q2][group3][n32_lane6][n30],282,564,ld3_tmp_ld3_branch0_q2_group3,x0_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
315,0,3,0,30,6,3,A,3,30,123,123,123,507,-1033,2735,low_plus_zeta_high,twist_branch0,30,729,630,top_split_then_twist_then_store_dft3_input,a[96..127],a[480..511],6,tmp_ld4[branch0][group3][n30][n32_lane6][q3],315,630,ld4_tmp_ld4_branch0_group3_n30,x0_q3_vlane6,tmp_ld3[branch0][q3][group3][n32_lane6][n30],378,756,ld3_tmp_ld3_branch0_q3_group3,x0_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
316,0,3,0,31,7,0,B,7,63,252,252,252,636,-1033,2735,low_plus_zeta_high,twist_branch0,63,-496,2943,top_split_then_twist_then_store_dft3_input,a[224..255],a[608..639],7,tmp_ld4[branch0][group3][n30][n32_lane7][q0],316,632,ld4_tmp_ld4_branch0_group3_n30,x0_q0_vlane7,tmp_ld3[branch0][q0][group3][n32_lane7][n30],93,186,ld3_tmp_ld3_branch0_q0_group3,x0_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
317,0,3,0,31,7,1,B,7,63,253,253,253,637,-1033,2735,low_plus_zeta_high,twist_branch0,63,-496,2943,top_split_then_twist_then_store_dft3_input,a[224..255],a[608..639],7,tmp_ld4[branch0][group3][n30][n32_lane7][q1],317,634,ld4_tmp_ld4_branch0_group3_n30,x0_q1_vlane7,tmp_ld3[branch0][q1][group3][n32_lane7][n30],189,378,ld3_tmp_ld3_branch0_q1_group3,x0_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
318,0,3,0,31,7,2,B,7,63,254,254,254,638,-1033,2735,low_plus_zeta_high,twist_branch0,63,-496,2943,top_split_then_twist_then_store_dft3_input,a[224..255],a[608..639],7,tmp_ld4[branch0][group3][n30][n32_lane7][q2],318,636,ld4_tmp_ld4_branch0_group3_n30,x0_q2_vlane7,tmp_ld3[branch0][q2][group3][n32_lane7][n30],285,570,ld3_tmp_ld3_branch0_q2_group3,x0_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
319,0,3,0,31,7,3,B,7,63,255,255,255,639,-1033,2735,low_plus_zeta_high,twist_branch0,63,-496,2943,top_split_then_twist_then_store_dft3_input,a[224..255],a[608..639],7,tmp_ld4[branch0][group3][n30][n32_lane7][q3],319,638,ld4_tmp_ld4_branch0_group3_n30,x0_q3_vlane7,tmp_ld3[branch0][q3][group3][n32_lane7][n30],381,762,ld3_tmp_ld3_branch0_q3_group3,x0_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
320,0,3,1,24,0,0,C,11,88,352,352,352,736,-1033,2735,low_plus_zeta_high,twist_branch0,88,-1716,1846,top_split_then_twist_then_store_dft3_input,a[352..383],a[736..767],0,tmp_ld4[branch0][group3][n31][n32_lane0][q0],320,640,ld4_tmp_ld4_branch0_group3_n31,x1_q0_vlane0,tmp_ld3[branch0][q0][group3][n32_lane0][n31],73,146,ld3_tmp_ld3_branch0_q0_group3,x1_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
321,0,3,1,24,0,1,C,11,88,353,353,353,737,-1033,2735,low_plus_zeta_high,twist_branch0,88,-1716,1846,top_split_then_twist_then_store_dft3_input,a[352..383],a[736..767],0,tmp_ld4[branch0][group3][n31][n32_lane0][q1],321,642,ld4_tmp_ld4_branch0_group3_n31,x1_q1_vlane0,tmp_ld3[branch0][q1][group3][n32_lane0][n31],169,338,ld3_tmp_ld3_branch0_q1_group3,x1_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
322,0,3,1,24,0,2,C,11,88,354,354,354,738,-1033,2735,low_plus_zeta_high,twist_branch0,88,-1716,1846,top_split_then_twist_then_store_dft3_input,a[352..383],a[736..767],0,tmp_ld4[branch0][group3][n31][n32_lane0][q2],322,644,ld4_tmp_ld4_branch0_group3_n31,x1_q2_vlane0,tmp_ld3[branch0][q2][group3][n32_lane0][n31],265,530,ld3_tmp_ld3_branch0_q2_group3,x1_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
323,0,3,1,24,0,3,C,11,88,355,355,355,739,-1033,2735,low_plus_zeta_high,twist_branch0,88,-1716,1846,top_split_then_twist_then_store_dft3_input,a[352..383],a[736..767],0,tmp_ld4[branch0][group3][n31][n32_lane0][q3],323,646,ld4_tmp_ld4_branch0_group3_n31,x1_q3_vlane0,tmp_ld3[branch0][q3][group3][n32_lane0][n31],361,722,ld3_tmp_ld3_branch0_q3_group3,x1_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
324,0,3,1,25,1,0,A,3,25,100,100,100,484,-1033,2735,low_plus_zeta_high,twist_branch0,25,-871,2875,top_split_then_twist_then_store_dft3_input,a[96..127],a[480..511],1,tmp_ld4[branch0][group3][n31][n32_lane1][q0],324,648,ld4_tmp_ld4_branch0_group3_n31,x1_q0_vlane1,tmp_ld3[branch0][q0][group3][n32_lane1][n31],76,152,ld3_tmp_ld3_branch0_q0_group3,x1_vlane1,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
325,0,3,1,25,1,1,A,3,25,101,101,101,485,-1033,2735,low_plus_zeta_high,twist_branch0,25,-871,2875,top_split_then_twist_then_store_dft3_input,a[96..127],a[480..511],1,tmp_ld4[branch0][group3][n31][n32_lane1][q1],325,650,ld4_tmp_ld4_branch0_group3_n31,x1_q1_vlane1,tmp_ld3[branch0][q1][group3][n32_lane1][n31],172,344,ld3_tmp_ld3_branch0_q1_group3,x1_vlane1,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
